5	Lesson:	Files:				Reviewed, status:	Notes:	Keywords:
		https://www.engageny.org/file/64016/download/math-g7-m6-topic-d-lesson-24-teacher.pdf?token=avKoGjSv	Grade 7 Mathematics Module 6, Topic D, Lesson 24: Teacher Version (984.15 KB)			YES		
		https://www.engageny.org/file/64021/download/math-g7-m6-topic-d-lesson-24-student.docx?token=HrSDMZBg	Grade 7 Mathematics Module 6, Topic D, Lesson 24: Student Version (414.11 KB)			YES		
		https://www.engageny.org/file/64026/download/math-g7-m6-topic-d-lesson-24-teacher.docx?token=VWmX1pIe	Grade 7 Mathematics Module 6, Topic D, Lesson 24: Teacher Version (553.97 KB)			YES		
	https://www.engageny.org/resource/grade-7-mathematics-module-6-topic-e-lesson-25							
		https://www.engageny.org/file/64036/download/math-g7-m6-topic-e-lesson-25-student.pdf?token=D7e43tay	Grade 7 Mathematics Module 6, Topic E, Lesson 25: Student Version (601.87 KB)			MAYBE	Opening exercise suggests cutting and rearranging pieces of a triangle and discussing with partner.	
		https://www.engageny.org/file/64041/download/math-g7-m6-topic-e-lesson-25-teacher.pdf?token=x900gAMm	Grade 7 Mathematics Module 6, Topic E, Lesson 25: Teacher Version (909.87 KB)			MAYBE	Also contains time-consuming problems.  I would recommend trimming down the lesson for tutoring purposes.	
		https://www.engageny.org/file/64046/download/math-g7-m6-topic-e-lesson-25-student.docx?token=hB-Dqx5E	Grade 7 Mathematics Module 6, Topic E, Lesson 25: Student Version (312.26 KB)			MAYBE		
		https://www.engageny.org/file/64051/download/math-g7-m6-topic-e-lesson-25-teacher.docx?token=w8-OuECz	Grade 7 Mathematics Module 6, Topic E, Lesson 25: Teacher Version (448.03 KB)			MAYBE		
	https://www.engageny.org/resource/grade-7-mathematics-module-6-topic-e-lesson-26							
		https://www.engageny.org/file/64061/download/math-g7-m6-topic-e-lesson-26-student.pdf?token=L9tf-Nqp	Grade 7 Mathematics Module 6, Topic E, Lesson 26: Student Version (615.16 KB)			YES	Challenging	
		https://www.engageny.org/file/64066/download/math-g7-m6-topic-e-lesson-26-teacher.pdf?token=mP-pCBt5	Grade 7 Mathematics Module 6, Topic E, Lesson 26: Teacher Version (766.08 KB)			YES		
		https://www.engageny.org/file/64071/download/math-g7-m6-topic-e-lesson-26-student.docx?token=37fdNhXo	Grade 7 Mathematics Module 6, Topic E, Lesson 26: Student Version (289.44 KB)			YES		
		https://www.engageny.org/file/64076/download/math-g7-m6-topic-e-lesson-26-teacher.docx?token=TRDrP_5R	Grade 7 Mathematics Module 6, Topic E, Lesson 26: Teacher Version (386.22 KB)			YES		
	https://www.engageny.org/resource/grade-7-mathematics-module-6-topic-e-lesson-27							
		https://www.engageny.org/file/64086/download/math-g7-m6-topic-e-lesson-27-student.pdf?token=VDQxxflB	Grade 7 Mathematics Module 6, Topic E, Lesson 27: Student Version (435.94 KB)			YES	Good challenge problems	
		https://www.engageny.org/file/64091/download/math-g7-m6-topic-e-lesson-27-teacher.pdf?token=H5OTypZQ	Grade 7 Mathematics Module 6, Topic E, Lesson 27: Teacher Version (813.21 KB)			YES		
		https://www.engageny.org/file/64096/download/math-g7-m6-topic-e-lesson-27-student.docx?token=OPufQVj5	Grade 7 Mathematics Module 6, Topic E, Lesson 27: Student Version (209.02 KB)			YES		
		https://www.engageny.org/file/64101/download/math-g7-m6-topic-e-lesson-27-teacher.docx?token=5VZYkv6k	Grade 7 Mathematics Module 6, Topic E, Lesson 27: Teacher Version (227.91 KB)			YES		
https://www.engageny.org/resource/grade-8-mathematics								
	https://www.engageny.org/resource/grade-8-mathematics-module-1-topic-lesson-1							
		https://www.engageny.org/file/46091/download/math-g8-m1-topic-a-lesson-1-student.pdf?token=6TJEjAYS	Grade 8 Mathematics Module 1, Topic A, Lesson 1: Student Version (503.83 KB)			YES		
		https://www.engageny.org/file/46096/download/math-g8-m1-topic-a-lesson-1-teacher.pdf?token=86t9a0gQ	Grade 8 Mathematics Module 1, Topic A, Lesson 1: Teacher Version (679.67 KB)			YES		
		https://www.engageny.org/file/46101/download/math-g8-m1-topic-a-lesson-1-student.docx?token=wGXRycyr	Grade 8 Mathematics Module 1, Topic A, Lesson 1: Student Version (188.63 KB)			YES		
		https://www.engageny.org/file/46106/download/math-g8-m1-topic-a-lesson-1-teacher.docx?token=irPKVtk3	Grade 8 Mathematics Module 1, Topic A, Lesson 1: Teacher Version (249.35 KB)			YES		
	https://www.engageny.org/resource/grade-8-mathematics-module-1-topic-lesson-2							
		https://www.engageny.org/file/46116/download/math-g8-m1-topic-a-lesson-2-student.pdf?token=laP03EW0	Grade 8 Mathematics Module 1, Topic A, Lesson 2: Student Version (616.21 KB)			YES		
		https://www.engageny.org/file/46121/download/math-g8-m1-topic-a-lesson-2-teacher.pdf?token=HRZJJPco	Grade 8 Mathematics Module 1, Topic A, Lesson 2: Teacher Version (762.94 KB)			YES		
		https://www.engageny.org/file/46126/download/math-g8-m1-topic-a-lesson-2-student.docx?token=iGYn0DwJ	Grade 8 Mathematics Module 1, Topic A, Lesson 2: Student Version (220.61 KB)			YES		
		https://www.engageny.org/file/46131/download/math-g8-m1-topic-a-lesson-2-teacher.docx?token=vEBXQhfX	Grade 8 Mathematics Module 1, Topic A, Lesson 2: Teacher Version (320.03 KB)			YES		
	https://www.engageny.org/resource/grade-8-mathematics-module-1-topic-lesson-3							
		https://www.engageny.org/file/46141/download/math-g8-m1-topic-a-lesson-3-student.pdf?token=dRLc2Tp5	Grade 8 Mathematics Module 1, Topic A, Lesson 3: Student Version (492.59 KB)			YES		
		https://www.engageny.org/file/46146/download/math-g8-m1-topic-a-lesson-3-teacher.pdf?token=h5PmGvQZ	Grade 8 Mathematics Module 1, Topic A, Lesson 3: Teacher Version (695.41 KB)			YES		
		https://www.engageny.org/file/46151/download/math-g8-m1-topic-a-lesson-3-student.docx?token=5P1sSzDW	Grade 8 Mathematics Module 1, Topic A, Lesson 3: Student Version (187.24 KB)			YES		
		https://www.engageny.org/file/46156/download/math-g8-m1-topic-a-lesson-3-teacher.docx?token=VO04twqS	Grade 8 Mathematics Module 1, Topic A, Lesson 3: Teacher Version (259.32 KB)			YES		
	https://www.engageny.org/resource/grade-8-mathematics-module-1-topic-lesson-4							
		https://www.engageny.org/file/46166/download/math-g8-m1-topic-a-lesson-4-student.pdf?token=rqrPb9Pw	Grade 8 Mathematics Module 1, Topic A, Lesson 4: Student Version (484.7 KB)			MAYBE	It's a little more exploratory than explanatory.	
		https://www.engageny.org/file/46171/download/math-g8-m1-topic-a-lesson-4-teacher.pdf?token=ppzMKZjc	Grade 8 Mathematics Module 1, Topic A, Lesson 4: Teacher Version (654.21 KB)			MAYBE		
		https://www.engageny.org/file/46176/download/math-g8-m1-topic-a-lesson-4-teacher-sprint.pdf?token=u6LGMQJo	Grade 8 Mathematics Module 1, Topic A, Lesson 4: Teacher Version (513.35 KB)			MAYBE		
		https://www.engageny.org/file/46181/download/math-g8-m1-topic-a-lesson-4-student.docx?token=uL1bw5gh	Grade 8 Mathematics Module 1, Topic A, Lesson 4: Student Version (183.07 KB)			MAYBE		
		https://www.engageny.org/file/46186/download/math-g8-m1-topic-a-lesson-4-teacher.docx?token=GGsvBJUd	Grade 8 Mathematics Module 1, Topic A, Lesson 4: Teacher Version (237.64 KB)			MAYBE		
		https://www.engageny.org/file/46191/download/math-g8-m1-topic-a-lesson-4-teacher-sprint.docx?token=2R1Bu5v0	Grade 8 Mathematics Module 1, Topic A, Lesson 4: Teacher Version (187.88 KB)			MAYBE		
	https://www.engageny.org/resource/grade-8-mathematics-module-1-topic-lesson-5							
		https://www.engageny.org/file/46201/download/math-g8-m1-topic-a-lesson-5-student.pdf?token=9Kl8gJu8	Grade 8 Mathematics Module 1, Topic A, Lesson 5: Student Version (500.51 KB)			YES		
		https://www.engageny.org/file/46206/download/math-g8-m1-topic-a-lesson-5-teacher.pdf?token=5RdSdxCr	Grade 8 Mathematics Module 1, Topic A, Lesson 5: Teacher Version (691.85 KB)			YES		
		https://www.engageny.org/file/46211/download/math-g8-m1-topic-a-lesson-5-student.docx?token=wTa3a4cn	Grade 8 Mathematics Module 1, Topic A, Lesson 5: Student Version (189.44 KB)			YES		
		https://www.engageny.org/file/46216/download/math-g8-m1-topic-a-lesson-5-teacher.docx?token=K0cb7bYO	Grade 8 Mathematics Module 1, Topic A, Lesson 5: Teacher Version (254.19 KB)			YES		
	https://www.engageny.org/resource/grade-8-mathematics-module-1-topic-lesson-6							
		https://www.engageny.org/file/46226/download/math-g8-m1-topic-a-lesson-6-student.pdf?token=oUpXmF-2	Grade 8 Mathematics Module 1, Topic A, Lesson 6: Student Version (504.14 KB)			MAYBE	Proofs of laws of exponents	
		https://www.engageny.org/file/46231/download/math-g8-m1-topic-a-lesson-6-teacher.pdf?token=IVkOy7hC	Grade 8 Mathematics Module 1, Topic A, Lesson 6: Teacher Version (694.44 KB)			MAYBE		
		https://www.engageny.org/file/46236/download/math-g8-m1-topic-a-lesson-6-student.docx?token=OjD5vQwm	Grade 8 Mathematics Module 1, Topic A, Lesson 6: Student Version (185.25 KB)			MAYBE		
		https://www.engageny.org/file/46241/download/math-g8-m1-topic-a-lesson-6-teacher.docx?token=U1HUxbGj	Grade 8 Mathematics Module 1, Topic A, Lesson 6: Teacher Version (263.71 KB)			MAYBE		
	https://www.engageny.org/resource/grade-8-mathematics-module-1-topic-b-lesson-7							
		https://www.engageny.org/file/46251/download/math-g8-m1-topic-b-lesson-7-student.pdf?token=p0zutbzH	Grade 8 Mathematics Module 1, Topic B, Lesson 7: Student Version (489.78 KB)			YES		
		https://www.engageny.org/file/46256/download/math-g8-m1-topic-b-lesson-7-teacher.pdf?token=5k7qm-Lk	Grade 8 Mathematics Module 1, Topic B, Lesson 7: Teacher Version (762.05 KB)			YES		
		https://www.engageny.org/file/46261/download/math-g8-m1-topic-b-lesson-7-teacher-sprint.pdf?token=p_olxqb6	Grade 8 Mathematics Module 1, Topic B, Lesson 7: Teacher Version (149.53 KB)			YES	Sprint worksheet	
		https://www.engageny.org/file/46266/download/math-g8-m1-topic-b-lesson-7-student.docx?token=PqCqj5Py	Grade 8 Mathematics Module 1, Topic B, Lesson 7: Student Version (185.31 KB)			YES		
		https://www.engageny.org/file/46271/download/math-g8-m1-topic-b-lesson-7-teacher.docx?token=LsmMwLNC	Grade 8 Mathematics Module 1, Topic B, Lesson 7: Teacher Version (255.83 KB)			YES		
		https://www.engageny.org/file/46276/download/math-g8-m1-topic-b-lesson-7-teacher-sprint.docx?token=CNTxlwrU	Grade 8 Mathematics Module 1, Topic B, Lesson 7: Teacher Version (174.79 KB)			YES		
	https://www.engageny.org/resource/grade-8-mathematics-module-1-topic-b-lesson-8							
		https://www.engageny.org/file/46286/download/math-g8-m1-topic-b-lesson-8-student.pdf?token=msj1w-KH	Grade 8 Mathematics Module 1, Topic B, Lesson 8: Student Version (491.98 KB)			YES		
		https://www.engageny.org/file/46291/download/math-g8-m1-topic-b-lesson-8-teacher.pdf?token=kC1PuKVp	Grade 8 Mathematics Module 1, Topic B, Lesson 8: Teacher Version (673.91 KB)			YES		
		https://www.engageny.org/file/46296/download/math-g8-m1-topic-b-lesson-8-teacher-sprint.pdf?token=CWtIzoF2	Grade 8 Mathematics Module 1, Topic B, Lesson 8: Teacher Version (459.05 KB)			YES	Sprint activity	
		https://www.engageny.org/file/46301/download/math-g8-m1-topic-b-lesson-8-student.docx?token=XjxcS8jQ	Grade 8 Mathematics Module 1, Topic B, Lesson 8: Student Version (224.35 KB)			YES		
		https://www.engageny.org/file/46306/download/math-g8-m1-topic-b-lesson-8-teacher.docx?token=KwEc3h4y	Grade 8 Mathematics Module 1, Topic B, Lesson 8: Teacher Version (283.19 KB)			YES		
		https://www.engageny.org/file/46311/download/math-g8-m1-topic-b-lesson-8-teacher-sprint.docx?token=Wl6a0peB	Grade 8 Mathematics Module 1, Topic B, Lesson 8: Teacher Version (214.05 KB)			YES		
	https://www.engageny.org/resource/grade-8-mathematics-module-1-topic-b-lesson-9							
		https://www.engageny.org/file/46321/download/math-g8-m1-topic-b-lesson-9-student.pdf?token=9vJFJm0F	Grade 8 Mathematics Module 1, Topic B, Lesson 9: Student Version (503.82 KB)			YES		
		https://www.engageny.org/file/46326/download/math-g8-m1-topic-b-lesson-9-teacher.pdf?token=OUdUUkTh	Grade 8 Mathematics Module 1, Topic B, Lesson 9: Teacher Version (794.9 KB)			YES		
		https://www.engageny.org/file/46331/download/math-g8-m1-topic-b-lesson-9-student.docx?token=Fhsfz7WK	Grade 8 Mathematics Module 1, Topic B, Lesson 9: Student Version (187.5 KB)			YES		
		https://www.engageny.org/file/46336/download/math-g8-m1-topic-b-lesson-9-teacher.docx?token=CUV8bMC5	Grade 8 Mathematics Module 1, Topic B, Lesson 9: Teacher Version (261.45 KB)			YES		
	https://www.engageny.org/resource/grade-8-mathematics-module-1-topic-b-lesson-10							
		https://www.engageny.org/file/46346/download/math-g8-m1-topic-b-lesson-10-student.pdf?token=J-55iNZL	Grade 8 Mathematics Module 1, Topic B, Lesson 10: Student Version (483.61 KB)			YES		
		https://www.engageny.org/file/46351/download/math-g8-m1-topic-b-lesson-10-teacher.pdf?token=ia3qynbW	Grade 8 Mathematics Module 1, Topic B, Lesson 10: Teacher Version (641.65 KB)			YES		
		https://www.engageny.org/file/46356/download/math-g8-m1-topic-b-lesson-10-student.docx?token=QFhZkLnX	Grade 8 Mathematics Module 1, Topic B, Lesson 10: Student Version (182.07 KB)			YES		
		https://www.engageny.org/file/46361/download/math-g8-m1-topic-b-lesson-10-teacher.docx?token=rQxaXUVg	Grade 8 Mathematics Module 1, Topic B, Lesson 10: Teacher Version (223.7 KB)			YES		
	https://www.engageny.org/resource/grade-8-mathematics-module-1-topic-b-lesson-11							
		https://www.engageny.org/file/46371/download/math-g8-m1-topic-b-lesson-11-student.pdf?token=6-Z_UINI	Grade 8 Mathematics Module 1, Topic B, Lesson 11: Student Version (493.52 KB)			YES		
		https://www.engageny.org/file/46376/download/math-g8-m1-topic-b-lesson-11-teacher.pdf?token=V-nsxKC0	Grade 8 Mathematics Module 1, Topic B, Lesson 11: Teacher Version (669.74 KB)			YES		
		https://www.engageny.org/file/46381/download/math-g8-m1-topic-b-lesson-11-student.docx?token=z3m765Gq	Grade 8 Mathematics Module 1, Topic B, Lesson 11: Student Version (182.9 KB)			YES		
		https://www.engageny.org/file/46386/download/math-g8-m1-topic-b-lesson-11-teacher.docx?token=AuVgOvD5	Grade 8 Mathematics Module 1, Topic B, Lesson 11: Teacher Version (242.54 KB)			YES		
	https://www.engageny.org/resource/grade-8-mathematics-module-1-topic-b-lesson-12							
		https://www.engageny.org/file/46396/download/math-g8-m1-topic-b-lesson-12-student.pdf?token=C6OcHZpY	Grade 8 Mathematics Module 1, Topic B, Lesson 12: Student Version (496.99 KB)			YES		
		https://www.engageny.org/file/46401/download/math-g8-m1-topic-b-lesson-12-teacher.pdf?token=l0KojrbB	Grade 8 Mathematics Module 1, Topic B, Lesson 12: Teacher Version (714.47 KB)			YES		
		https://www.engageny.org/file/46406/download/math-g8-m1-topic-b-lesson-12-student.docx?token=CmHV9Xt4	Grade 8 Mathematics Module 1, Topic B, Lesson 12: Student Version (188.32 KB)			YES		
		https://www.engageny.org/file/46411/download/math-g8-m1-topic-b-lesson-12-teacher.docx?token=JW6XkEvN	Grade 8 Mathematics Module 1, Topic B, Lesson 12: Teacher Version (261.9 KB)			YES		
	https://www.engageny.org/resource/grade-8-mathematics-module-1-topic-b-lesson-13							
		https://www.engageny.org/file/46421/download/math-g8-m1-topic-b-lesson-13-student.pdf?token=8J2SYS9H	Grade 8 Mathematics Module 1, Topic B, Lesson 13: Student Version (644.28 KB)			YES		
		https://www.engageny.org/file/46426/download/math-g8-m1-topic-b-lesson-13-teacher.pdf?token=U_kw7EmX	Grade 8 Mathematics Module 1, Topic B, Lesson 13: Teacher Version (769.09 KB)			YES		
		https://www.engageny.org/file/46431/download/math-g8-m1-topic-b-lesson-13-student.docx?token=iFGMNPnp	Grade 8 Mathematics Module 1, Topic B, Lesson 13: Student Version (267.8 KB)			YES		
		https://www.engageny.org/file/46436/download/math-g8-m1-topic-b-lesson-13-teacher.docx?token=kNoaT8Rj	Grade 8 Mathematics Module 1, Topic B, Lesson 13: Teacher Version (504.95 KB)			YES		
	https://www.engageny.org/resource/grade-8-mathematics-module-2-topic-lesson-1							
		https://www.engageny.org/file/46446/download/math-g8-m2-topic-a-lesson-1-student.pdf?token=Vio1GHs8	Grade 8 Mathematics Module 2, Topic A, Lesson 1: Student Version (613.23 KB)			YES	Short lesson	Transformations
		https://www.engageny.org/file/46451/download/math-g8-m2-topic-a-lesson-1-teacher.pdf?token=hwyVuKNP	Grade 8 Mathematics Module 2, Topic A, Lesson 1: Teacher Version (905.4 KB)			YES		
		https://www.engageny.org/file/46456/download/math-g8-m2-topic-a-lesson-1-student.docx?token=H83NWY2O	Grade 8 Mathematics Module 2, Topic A, Lesson 1: Student Version (234 KB)			YES		
		https://www.engageny.org/file/46461/download/math-g8-m2-topic-a-lesson-1-teacher.docx?token=USITmnnt	Grade 8 Mathematics Module 2, Topic A, Lesson 1: Teacher Version (328.17 KB)			YES		
	https://www.engageny.org/resource/grade-8-mathematics-module-2-topic-lesson-2							
		https://www.engageny.org/file/46471/download/math-g8-m2-topic-a-lesson-2-student.pdf?token=6p7Ay15c	Grade 8 Mathematics Module 2, Topic A, Lesson 2: Student Version (659.26 KB)			MAYBE	Translations could be tricky in this kind of workspace	
		https://www.engageny.org/file/46476/download/math-g8-m2-topic-a-lesson-2-teacher.pdf?token=BOVBcFWP	Grade 8 Mathematics Module 2, Topic A, Lesson 2: Teacher Version (948.34 KB)			MAYBE		
		https://www.engageny.org/file/46481/download/math-g8-m2-topic-a-lesson-2-student.docx?token=XqmppSFh	Grade 8 Mathematics Module 2, Topic A, Lesson 2: Student Version (292.39 KB)			MAYBE		
		https://www.engageny.org/file/46486/download/math-g8-m2-topic-a-lesson-2-teacher.docx?token=VPjYwKHn	Grade 8 Mathematics Module 2, Topic A, Lesson 2: Teacher Version (523.25 KB)			MAYBE		
	https://www.engageny.org/resource/grade-8-mathematics-module-2-topic-lesson-3							
		https://www.engageny.org/file/46496/download/math-g8-m2-topic-a-lesson-3-student.pdf?token=JnWBQVOc	Grade 8 Mathematics Module 2, Topic A, Lesson 3: Student Version (517.38 KB)			YES		
		https://www.engageny.org/file/46501/download/math-g8-m2-topic-a-lesson-3-teacher.pdf?token=AJEkKU6T	Grade 8 Mathematics Module 2, Topic A, Lesson 3: Teacher Version (732 KB)			YES		
		https://www.engageny.org/file/46506/download/math-g8-m2-topic-a-lesson-3-student.docx?token=rC0ADNmw	Grade 8 Mathematics Module 2, Topic A, Lesson 3: Student Version (243.93 KB)			YES		
		https://www.engageny.org/file/46511/download/math-g8-m2-topic-a-lesson-3-teacher.docx?token=nFI-zHku	Grade 8 Mathematics Module 2, Topic A, Lesson 3: Teacher Version (353.47 KB)			YES		
	https://www.engageny.org/resource/grade-8-mathematics-module-2-topic-lesson-4							
		https://www.engageny.org/file/46521/download/math-g8-m2-topic-a-lesson-4-student.pdf?token=O-lgoCJS	Grade 8 Mathematics Module 2, Topic A, Lesson 4: Student Version (647.68 KB)			NO	Need to use a protractor -- could possibly be modified.	
		https://www.engageny.org/file/46526/download/math-g8-m2-topic-a-lesson-4-teacher.pdf?token=OLouUQFc	Grade 8 Mathematics Module 2, Topic A, Lesson 4: Teacher Version (841.12 KB)			NO		
		https://www.engageny.org/file/46531/download/math-g8-m2-topic-a-lesson-4-student.docx?token=X9C5qUIH	Grade 8 Mathematics Module 2, Topic A, Lesson 4: Student Version (295.38 KB)			NO		
		https://www.engageny.org/file/46536/download/math-g8-m2-topic-a-lesson-4-teacher.docx?token=_WSvWDRD	Grade 8 Mathematics Module 2, Topic A, Lesson 4: Teacher Version (493.87 KB)			NO		
	https://www.engageny.org/resource/grade-8-mathematics-module-2-topic-lesson-5							
		https://www.engageny.org/file/46546/download/math-g8-m2-topic-a-lesson-5-student.pdf?token=mwJ5WHeY	Grade 8 Mathematics Module 2, Topic A, Lesson 5: Student Version (551.5 KB)			NO	Rotations are tricky without a physical device to manipulate.	
		https://www.engageny.org/file/46551/download/math-g8-m2-topic-a-lesson-5-teacher.pdf?token=9fLRIgZq	Grade 8 Mathematics Module 2, Topic A, Lesson 5: Teacher Version (825.76 KB)			NO		
		https://www.engageny.org/file/46556/download/math-g8-m2-topic-a-lesson-5-student.docx?token=UMHUbL2v	Grade 8 Mathematics Module 2, Topic A, Lesson 5: Student Version (250.51 KB)			NO		
		https://www.engageny.org/file/46561/download/math-g8-m2-topic-a-lesson-5-teacher.docx?token=7DZ2hvXI	Grade 8 Mathematics Module 2, Topic A, Lesson 5: Teacher Version (478.55 KB)			NO		
	https://www.engageny.org/resource/grade-8-mathematics-module-2-topic-lesson-6							
		https://www.engageny.org/file/46571/download/math-g8-m2-topic-a-lesson-6-student.pdf?token=wC2_z7YV	Grade 8 Mathematics Module 2, Topic A, Lesson 6: Student Version (616.98 KB)			NO	Makes use of a transparency to aid in rotations 	
		https://www.engageny.org/file/46576/download/math-g8-m2-topic-a-lesson-6-teacher.pdf?token=xfH_tZXV	Grade 8 Mathematics Module 2, Topic A, Lesson 6: Teacher Version (880.17 KB)			NO		
		https://www.engageny.org/file/46581/download/math-g8-m2-topic-a-lesson-6-student.docx?token=o4lFC-v_	Grade 8 Mathematics Module 2, Topic A, Lesson 6: Student Version (362.37 KB)			NO		
		https://www.engageny.org/file/46586/download/math-g8-m2-topic-a-lesson-6-teacher.docx?token=-jl21HLl	Grade 8 Mathematics Module 2, Topic A, Lesson 6: Teacher Version (428.83 KB)			NO		
	https://www.engageny.org/resource/grade-8-mathematics-module-2-topic-b-lesson-7							
		https://www.engageny.org/file/46596/download/math-g8-m2-topic-b-lesson-7-student.pdf?token=KzIt670R	Grade 8 Mathematics Module 2, Topic B, Lesson 7: Student Version (578.29 KB)			MAYBE	Some exercises can be performed, but others will be tricky	
		https://www.engageny.org/file/46601/download/math-g8-m2-topic-b-lesson-7-teacher.pdf?token=17uWkaW9	Grade 8 Mathematics Module 2, Topic B, Lesson 7: Teacher Version (804.8 KB)			MAYBE		
		https://www.engageny.org/file/46606/download/math-g8-m2-topic-b-lesson-7-student.docx?token=atuiAuDQ	Grade 8 Mathematics Module 2, Topic B, Lesson 7: Student Version (299.55 KB)			MAYBE		
		https://www.engageny.org/file/46611/download/math-g8-m2-topic-b-lesson-7-teacher.docx?token=jSZ9lCfz	Grade 8 Mathematics Module 2, Topic B, Lesson 7: Teacher Version (417.91 KB)			MAYBE		
	https://www.engageny.org/resource/grade-8-mathematics-module-2-topic-b-lesson-8							
		https://www.engageny.org/file/46621/download/math-g8-m2-topic-b-lesson-8-student.pdf?token=sT6xckvA	Grade 8 Mathematics Module 2, Topic B, Lesson 8: Student Version (682.25 KB)			MAYBE	Some exercises request the use of a transparency to map transformations.	
		https://www.engageny.org/file/46626/download/math-g8-m2-topic-b-lesson-8-teacher.pdf?token=jeB9edLP	Grade 8 Mathematics Module 2, Topic B, Lesson 8: Teacher Version (939.36 KB)			MAYBE		
		https://www.engageny.org/file/46631/download/math-g8-m2-topic-b-lesson-8-student.docx?token=nykXb8MY	Grade 8 Mathematics Module 2, Topic B, Lesson 8: Student Version (311.75 KB)			MAYBE		
		https://www.engageny.org/file/46636/download/math-g8-m2-topic-b-lesson-8-teacher.docx?token=bU8k73Qa	Grade 8 Mathematics Module 2, Topic B, Lesson 8: Teacher Version (536.16 KB)			MAYBE		
	https://www.engageny.org/resource/grade-8-mathematics-module-2-topic-b-lesson-9							
		https://www.engageny.org/file/113771/download/math-g8-m2-topic-b-lesson-9-teacher.pdf?token=t5Jciz4K	Grade 8 Mathematics Module 2, Topic B, Lesson 9: Teacher Version (710.35 KB)			MAYBE	Some problems would need to be adapted for a scratchpad environment.	
		https://www.engageny.org/file/113776/download/math-g8-m2-topic-b-lesson-9-teacher.docx?token=61-o-oIg	Grade 8 Mathematics Module 2, Topic B, Lesson 9: Teacher Version (357.3 KB)			MAYBE		
		https://www.engageny.org/file/46646/download/math-g8-m2-topic-b-lesson-9-student.pdf?token=BjGLFT8R	Grade 8 Mathematics Module 2, Topic B, Lesson 9: Student Version (630.35 KB)			MAYBE		
		https://www.engageny.org/file/46656/download/math-g8-m2-topic-b-lesson-9-student.docx?token=NO5k8hII	Grade 8 Mathematics Module 2, Topic B, Lesson 9: Student Version (269.08 KB)			MAYBE		
	https://www.engageny.org/resource/grade-8-mathematics-module-2-topic-b-lesson-10							
		https://www.engageny.org/file/46671/download/math-g8-m2-topic-b-lesson-10-student.pdf?token=phScCSCR	Grade 8 Mathematics Module 2, Topic B, Lesson 10: Student Version (612.16 KB)			MAYBE	Some problems would need to be adapted for a scratchpad environment.	
		https://www.engageny.org/file/46691/download/math-g8-m2-topic-b-lesson-10-teacher.pdf?token=rTA8wjyi	Grade 8 Mathematics Module 2, Topic B, Lesson 10: Teacher Version (828.94 KB)			MAYBE		
		https://www.engageny.org/file/46696/download/math-g8-m2-topic-b-lesson-10-student.docx?token=4g-MxtMn	Grade 8 Mathematics Module 2, Topic B, Lesson 10: Student Version (277.99 KB)			MAYBE		
		https://www.engageny.org/file/46701/download/math-g8-m2-topic-b-lesson-10-teacher.docx?token=m-TJTTtE	Grade 8 Mathematics Module 2, Topic B, Lesson 10: Teacher Version (413.34 KB)			MAYBE		
	https://www.engageny.org/resource/grade-8-mathematics-module-2-topic-c-lesson-11							
		https://www.engageny.org/file/46711/download/math-g8-m2-topic-c-lesson-11-student.pdf?token=-lql3tPI	Grade 8 Mathematics Module 2, Topic C, Lesson 11: Student Version (440.32 KB)			MAYBE	Some problems would need to be adapted for a scratchpad environment.	
		https://www.engageny.org/file/46716/download/math-g8-m2-topic-c-lesson-11-teacher.pdf?token=ZxyBdhcw	Grade 8 Mathematics Module 2, Topic C, Lesson 11: Teacher Version (747.8 KB)			MAYBE		
		https://www.engageny.org/file/46721/download/math-g8-m2-topic-c-lesson-11-student.docx?token=bJU68Afc	Grade 8 Mathematics Module 2, Topic C, Lesson 11: Student Version (224.33 KB)			MAYBE		
		https://www.engageny.org/file/46726/download/math-g8-m2-topic-c-lesson-11-teacher.docx?token=3YV4V6rT	Grade 8 Mathematics Module 2, Topic C, Lesson 11: Teacher Version (413.09 KB)			MAYBE		
	https://www.engageny.org/resource/grade-8-mathematics-module-2-topic-c-lesson-12							
		https://www.engageny.org/file/46736/download/math-g8-m2-topic-c-lesson-12-student.pdf?token=DaytTK49	Grade 8 Mathematics Module 2, Topic C, Lesson 12: Student Version (515.81 KB)			NO	Requires protractor	
		https://www.engageny.org/file/46741/download/math-g8-m2-topic-c-lesson-12-teacher.pdf?token=DqKn1Pv7	Grade 8 Mathematics Module 2, Topic C, Lesson 12: Teacher Version (732.27 KB)			NO		
		https://www.engageny.org/file/46746/download/math-g8-m2-topic-c-lesson-12-student.docx?token=ghHun4fQ	Grade 8 Mathematics Module 2, Topic C, Lesson 12: Student Version (246.68 KB)			NO		
		https://www.engageny.org/file/46751/download/math-g8-m2-topic-c-lesson-12-teacher.docx?token=KxIYLtEs	Grade 8 Mathematics Module 2, Topic C, Lesson 12: Teacher Version (329.24 KB)			NO		
	https://www.engageny.org/resource/grade-8-mathematics-module-2-topic-c-lesson-13							
		https://www.engageny.org/file/46761/download/math-g8-m2-topic-c-lesson-13-student.pdf?token=68PAgQ5m	Grade 8 Mathematics Module 2, Topic C, Lesson 13: Student Version (572.91 KB)			YES		
		https://www.engageny.org/file/46766/download/math-g8-m2-topic-c-lesson-13-teacher.pdf?token=9yw6S1hS	Grade 8 Mathematics Module 2, Topic C, Lesson 13: Teacher Version (665.11 KB)			YES		
